gene_id,ERR1338025,ERR1338026,ERR1338027,ERR1338028,ERR1338029,ERR1338030,ERR1338031,ERR1338032
ENSG00000286127.1|ENSG00000286127,0,0,0,0,0,0,0,6
ENSG00000100030.15|MAPK1,4590,4934,4680,1375,12855,11250,13595,14755
ENSG00000200985.1|RNA5SP493,0,4,2,0,2,2,0,3
ENSG00000100034.14|PPM1F,1176,1475,1562,400,3937,3533,3538,3810
ENSG00000207751.4|ENSG00000207751,223,270,239,73,436,400,254,279
ENSG00000283871.1|MIR130B,1,1,1,1,3,1,1,1
ENSG00000284630.1|ENSG00000284630,39,47,43,15,53,57,48,22
ENSG00000284651.1|ENSG00000284651,2,2,2,1,10,7,3,6
ENSG00000284654.1|ENSG00000284654,2,2,3,2,23,22,16,24
ENSG00000284621.1|ENSG00000284621,10,0,0,0,22,17,9,12
ENSG00000272954.1|ENSG00000272954,62,39,69,12,48,83,49,48
ENSG00000100027.17|YPEL1,1287,1175,1180,734,2692,2553,4677,5563
ENSG00000286365.1|ENSG00000286365,8,4,8,0,10,3,14,6
ENSG00000244671.3|RN7SL280P,2,0,0,0,6,5,4,0
ENSG00000289564.1|ENSG00000289564,4,2,4,0,4,1,2,1
ENSG00000225544.1|ENSG00000225544,18,22,18,9,63,60,47,60
ENSG00000224086.6|PPM1F-AS1,1705,1434,211,607,1510,1196,941,1174
ENSG00000100038.20|TOP3B,35,387,1177,96,1698,1593,841,1098
ENSG00000263366.2|ABHD17AP5,3,0,6,0,9,17,6,6
ENSG00000236118.1|ENSG00000236118,0,0,0,0,0,0,0,0
ENSG00000233720.1|ENSG00000233720,0,0,0,0,0,0,0,0
ENSG00000228050.1|TOP3BP1,12,15,16,4,191,155,80,89
ENSG00000279278.1|ENSG00000279278,307,148,446,84,558,273,306,300
ENSG00000211644.3|IGLV1-51,0,0,0,0,0,0,0,0
ENSG00000211645.2|IGLV1-50,0,0,0,0,0,0,0,0
ENSG00000225724.1|ASH2LP3,0,0,6,0,0,0,0,0
ENSG00000223350.2|IGLV9-49,0,0,0,0,0,0,0,0
ENSG00000232515.1|ENSG00000232515,0,0,0,0,0,0,0,0
ENSG00000211647.1|IGLV5-48,0,0,0,0,0,0,0,0
ENSG00000211648.2|IGLV1-47,0,0,0,0,0,0,0,0
ENSG00000237428.1|ASH2LP2,0,0,0,0,0,0,0,0
ENSG00000211649.3|IGLV7-46,0,0,0,0,0,0,0,0
ENSG00000232603.1|ENSG00000232603,0,0,0,0,0,0,0,0
ENSG00000211650.2|IGLV5-45,0,0,0,0,0,0,0,0
ENSG00000211651.3|IGLV1-44,0,2,0,0,0,0,0,0
ENSG00000211652.2|IGLV7-43,0,0,0,0,0,0,0,0
ENSG00000254175.1|IGLVI-42,0,0,0,0,0,0,0,0
ENSG00000254073.1|IGLVVII-41-1,0,0,0,0,0,0,0,0
ENSG00000274422.1|ENSG00000274422,135,83,162,25,728,462,368,393
ENSG00000234630.1|ENSG00000234630,37,29,40,9,90,77,53,46
ENSG00000286129.1|ENSG00000286129,1041,1149,1153,371,1450,980,1338,1425
ENSG00000272779.1|BMS1P20,258,225,284,85,285,302,487,393
ENSG00000211643.2|IGLV5-52,3,0,0,0,0,1,0,2
ENSG00000253818.1|IGLV1-41,0,0,0,0,0,0,0,0
ENSG00000211653.2|IGLV1-40,0,0,0,0,0,0,0,0
ENSG00000224144.1|ASH2LP1,0,0,0,0,0,0,0,0
ENSG00000253889.1|IGLVI-38,0,0,0,0,0,0,0,0
ENSG00000211654.2|IGLV5-37,0,0,0,0,0,0,0,0
ENSG00000211655.3|IGLV1-36,0,0,0,0,0,0,0,0
ENSG00000230821.1|ENSG00000230821,0,0,0,0,0,0,0,0
ENSG00000253631.1|IGLV7-35,0,0,0,0,0,0,0,0
ENSG00000226595.1|ENSG00000226595,0,0,0,0,0,0,0,0
ENSG00000275004.4|ZNF280B,126,126,162,48,542,468,389,468
ENSG00000185686.18|PRAME,14,20,221,77,1950,1616,1363,1475
ENSG00000215456.6|BCRP4,0,13,10,0,17,3,0,3
ENSG00000286941.1|ENSG00000286941,0,2,5,4,17,8,30,38
ENSG00000100121.14|GGTLC2,0,5,8,6,11,6,10,0
ENSG00000275635.1|U7,0,2,0,0,1,0,2,1
ENSG00000100228.14|RAB36,1580,1731,1838,569,1299,1227,1038,1138
ENSG00000100218.12|RSPH14,51,27,38,7,97,99,109,105
ENSG00000128266.9|GNAZ,5309,5915,5113,1703,5063,4756,5141,5704
ENSG00000283438.1|Metazoa_SRP,5,5,5,2,10,5,5,16
ENSG00000236794.5|BCRP8,1,7,5,0,3,7,21,22
ENSG00000186716.21|BCR,6578,7858,8023,2318,5593,5389,7881,8311
ENSG00000240160.3|RN7SL263P,3,0,4,0,0,0,3,5
ENSG00000230701.2|FBXW4P1,10,11,20,2,26,15,60,31
ENSG00000215478.9|CES5AP1,12,20,17,6,33,23,38,39
ENSG00000290449.1|ENSG00000290449,4,0,18,0,28,10,68,49
ENSG00000290920.1|ENSG00000290920,159,185,250,77,334,396,685,700
ENSG00000248409.2|CCDC188BP,20,28,35,6,23,6,26,23
ENSG00000133519.14|ZDHHC8BP,17,16,11,2,15,18,13,16
ENSG00000234928.3|LINC01659,10,6,7,0,9,4,8,11
ENSG00000227755.1|ENSG00000227755,3,5,3,2,4,3,5,4
ENSG00000178248.11|FAM230I,0,0,0,0,2,0,4,3
ENSG00000225413.2|LINC02557,0,0,0,0,0,0,0,0
ENSG00000280623.1|PCAT14,135,166,152,29,74,58,91,82
ENSG00000287864.1|ENSG00000287864,13,10,0,2,0,0,0,0
ENSG00000128322.7|IGLL1,0,0,0,0,0,0,0,0
ENSG00000272733.1|ENSG00000272733,0,0,0,0,11,0,7,13
ENSG00000278655.1|ENSG00000278655,0,0,0,0,0,0,0,0
ENSG00000189269.13|DRICH1,0,0,0,0,27,17,4,17
ENSG00000275609.1|ENSG00000275609,0,3,0,0,0,0,0,0
ENSG00000211683.3|ENSG00000211683,0,0,0,0,10,16,0,22
ENSG00000234353.3|ENSG00000234353,0,0,0,0,61,0,0,40
ENSG00000159496.15|RGL4,121,185,214,70,54,17,38,24
ENSG00000128218.8|VPREB3,0,3,4,0,25,27,16,14
ENSG00000169314.15|C22orf15,84,76,39,9,32,43,44,37
ENSG00000250479.9|CHCHD10,151,143,211,57,557,440,511,577
ENSG00000099956.20|SMARCB1,3677,4676,4333,1271,3397,3462,4074,4448
ENSG00000099958.15|DERL3,9,9,25,9,21,19,63,49
ENSG00000133460.20|SLC2A11,425,521,781,208,481,443,537,639
ENSG00000206090.4|ENSG00000206090,0,0,0,0,0,0,0,0
ENSG00000231271.1|ENSG00000231271,0,0,0,0,0,0,0,0
ENSG00000133433.11|GSTT2B,42,39,48,9,216,213,9,8
ENSG00000228039.3|ENSG00000228039,0,0,0,0,4,4,0,0
ENSG00000099977.16|DDT,19,169,27,63,143,213,507,263
ENSG00000224205.2|GSTT3P,0,1,0,0,8,2,1,0
ENSG00000099984.12|GSTT2,37,53,34,11,95,102,4,3
ENSG00000290958.1|ENSG00000290958,62,80,64,22,143,177,153,129
ENSG00000244723.3|ASLP1,14,4,12,0,23,25,6,18
ENSG00000228315.12|GUSBP11,1004,1022,1223,226,1367,1186,1260,1428
ENSG00000291299.2|ENSG00000291299,201,315,297,165,407,364,383,368
ENSG00000272578.6|ENSG00000272578,32,68,76,12,133,42,138,197
ENSG00000290440.2|ENSG00000290440,36,34,35,10,163,248,145,245
ENSG00000187792.5|ZNF70,493,533,623,193,1908,1728,1678,1951
ENSG00000099953.10|MMP11,2312,2885,3446,835,1022,1212,1434,1427
ENSG00000272973.2|ENSG00000272973,30,25,26,6,50,29,111,81
ENSG00000251357.4|ENSG00000251357,1193,0,0,0,1454,1475,1477,1760
ENSG00000279467.1|ENSG00000279467,9,7,6,4,17,13,16,30
ENSG00000244425.3|RN7SL268P,3,8,8,2,17,20,21,29
ENSG00000240972.2|MIF,6798,9506,8827,2584,6662,8744,5771,7281
ENSG00000218537.1|MIF-AS1,2295,3479,3471,976,1126,1340,2205,19
ENSG00000290199.1|ENSG00000290199,966,0,699,17,1365,1679,27,2422
ENSG00000273295.1|ENSG00000273295,21,25,44,14,5,10,178,167
ENSG00000225282.1|ENSG00000225282,10,2,15,2,0,4,10,7
ENSG00000099974.8|DDTL,263,217,224,64,185,121,262,313
ENSG00000272787.1|ENSG00000272787,15,22,12,9,8,13,28,41
ENSG00000250470.1|ENSG00000250470,1,0,0,0,0,0,0,0
ENSG00000099991.18|CABIN1,6833,7663,8195,2783,10536,8408,9028,9783
ENSG00000099998.19|GGT5,7,6,7,0,17,7,20,19
ENSG00000232545.1|ENSG00000232545,44,20,60,13,103,67,48,65
ENSG00000099994.11|SUSD2,207,224,298,87,143,118,516,636
ENSG00000128262.9|POM121L9P,0,1,1,0,1,1,1,1
ENSG00000215464.4|ENSG00000215464,0,0,0,0,0,0,0,0
ENSG00000100014.20|SPECC1L,7866,8538,7143,2423,6656,6193,9687,10290
ENSG00000128271.22|ADORA2A,192,359,325,104,82,321,656,69
ENSG00000178803.12|ADORA2A-AS1,34,21,63,0,131,108,63,70
ENSG00000228923.1|ENSG00000228923,0,0,0,0,0,0,7,0
ENSG00000138867.17|GUCD1,738,931,1025,311,3358,3057,2764,3034
ENSG00000230947.2|ENSG00000230947,0,0,0,2,5,0,0,0
ENSG00000100031.19|GGT1,66,49,29,35,79,119,46,175
ENSG00000224124.3|POM121L10P,0,1,1,1,2,0,2,2
ENSG00000290696.1|POM121L9P,85,100,68,27,115,92,106,120
ENSG00000225098.1|BCRP1,2,11,16,3,24,50,28,33
ENSG00000258555.6|SPECC1L-ADORA2A,139,0,0,0,1190,541,0,1286
ENSG00000100024.15|UPB1,70,38,32,7,66,71,48,61
ENSG00000100028.12|SNRPD3,5517,6124,5789,1819,5794,5273,6893,7739
ENSG00000286070.2|ENSG00000286070,380,498,461,113,596,435,615,455
ENSG00000178026.13|LRRC75B,284,334,331,94,659,786,1229,1390
ENSG00000215481.9|BCRP3,147,172,120,54,238,143,208,254
ENSG00000284233.1|ENSG00000284233,1,1,1,1,1,1,1,1
ENSG00000284128.2|ENSG00000284128,60,42,52,0,20,30,24,41
ENSG00000284070.1|ENSG00000284070,62,54,58,24,158,112,105,126
ENSG00000290697.1|ENSG00000290697,70,73,58,17,60,77,71,89
ENSG00000224334.1|ENSG00000224334,7,9,2,3,4,4,4,6
ENSG00000167037.19|SGSM1,1263,1401,1607,445,1574,1470,1420,1749
ENSG00000199783.1|ENSG00000199783,0,1,2,0,2,0,0,0
ENSG00000206069.7|LHFPL7,7,0,3,0,3,0,7,0
ENSG00000279085.1|ENSG00000279085,0,0,5,1,12,0,2,2
ENSG00000279548.1|ENSG00000279548,0,0,0,0,5,1,0,0
ENSG00000197077.14|KIAA1671,2740,2835,3133,1127,4475,3147,3473,3519
ENSG00000279006.1|ENSG00000279006,1,1,1,2,6,0,6,1
ENSG00000279110.1|ENSG00000279110,10,0,10,2,46,10,16,11
ENSG00000203280.4|KIAA1671-AS1,1,1,1,1,3,4,5,10
ENSG00000271181.1|ENSG00000271181,3,3,2,1,10,5,7,3
ENSG00000100053.10|CRYBB3,0,0,6,0,13,10,7,0
ENSG00000236641.2|ENSG00000236641,0,0,0,0,0,8,0,1
ENSG00000244752.3|CRYBB2,0,18,15,19,39,33,0,23
ENSG00000233577.6|ENSG00000233577,0,10,5,0,37,43,4,21
ENSG00000285968.1|ENSG00000285968,0,0,10,0,0,0,0,0
ENSG00000285690.1|ENSG00000285690,0,0,0,0,0,0,0,0
ENSG00000206066.3|IGLL3P,0,0,0,0,0,0,0,0
ENSG00000230637.2|ENSG00000230637,0,0,0,2,0,0,1,0
ENSG00000290796.1|ENSG00000290796,33,54,67,16,238,194,181,189
ENSG00000100068.15|LRP5L,0,0,0,0,0,0,0,0
ENSG00000231466.2|ENSG00000231466,11,3,8,0,20,12,21,34
ENSG00000272942.1|ENSG00000272942,11,7,11,3,32,16,27,31
ENSG00000271138.1|IGLVIVOR22-1,0,0,0,0,7,9,11,12
ENSG00000272798.1|ENSG00000272798,10,8,3,4,18,14,20,28
ENSG00000291087.1|CRYBB2P1,693,577,578,192,1363,930,866,1094
ENSG00000277872.1|MIR6817,0,0,0,0,1,1,0,1
ENSG00000234884.2|GRK3-AS1,0,0,0,0,4,0,2,0
ENSG00000237387.1|ENSG00000237387,0,0,0,0,0,0,0,7
ENSG00000222585.1|RNA5SP494,0,0,6,0,14,6,29,21
ENSG00000133454.16|MYO18B,102,192,234,98,172,109,602,602
ENSG00000278960.1|ENSG00000278960,0,0,0,0,0,0,0,0
ENSG00000231933.7|MYO18B-AS1,1,1,1,0,0,0,1,0
ENSG00000232464.1|ENSG00000232464,0,0,0,0,0,0,2,0
ENSG00000223056.1|RN7SKP169,0,0,0,0,0,0,0,0
ENSG00000232050.1|ENSG00000232050,0,0,0,0,0,0,0,0
ENSG00000100058.15|CRYBB2P1,3,1,1,0,1,2,2,2
ENSG00000272977.1|ENSG00000272977,159,174,197,68,364,239,271,283
ENSG00000100077.16|GRK3,9542,9793,11473,3573,10568,8739,15906,17986
ENSG00000224003.1|YES1P1,11,5,25,2,36,15,19,8
ENSG00000229770.2|ENSG00000229770,18,21,19,5,59,73,7,34
ENSG00000224192.2|SEZ6L-AS1,0,0,0,0,0,0,0,0
ENSG00000236464.1|LINC02559,7,0,7,1,0,0,0,0
ENSG00000100095.19|SEZ6L,8043,8642,10522,3465,7542,7133,5891,6167
ENSG00000230203.1|ENSG00000230203,0,0,0,0,0,0,0,0
ENSG00000100099.22|HPS4,1861,2137,2382,784,8816,7177,6223,7068
ENSG00000100109.17|TFIP11,923,1034,1102,291,3139,2710,2835,3005
ENSG00000128294.16|TPST2,416,461,617,205,1862,1784,1571,1946
ENSG00000221760.1|MIR548J,0,0,0,0,0,0,0,0
ENSG00000286326.1|ENSG00000286326,0,4,5,0,0,8,7,0
ENSG00000100122.7|CRYBB1,0,0,8,0,8,12,4,0
ENSG00000196431.4|CRYBA4,0,0,0,0,0,5,3,0
ENSG00000244625.7|MIATNB,150,172,130,44,170,95,161,150
ENSG00000128203.7|ASPHD2,1189,1316,1226,452,1310,1224,1410,1545
ENSG00000100104.13|SRRD,2113,2472,2592,891,1767,1667,1677,2035
ENSG00000261188.3|TFIP11-DT,1315,1296,1191,345,1195,1041,1073,1330
ENSG00000213707.2|HMGB1P10,208,217,142,55,117,151,315,301
ENSG00000226912.1|ISCA2P1,4,10,3,0,19,9,23,28
ENSG00000225783.9|MIAT,137531,131158,124591,45161,275749,219373,169402,191073
ENSG00000278404.1|ENSG00000278404,1,1,1,1,1,1,1,1
ENSG00000206028.1|ENSG00000206028,13,29,27,8,59,34,22,16
ENSG00000277941.1|ENSG00000277941,1,1,1,1,1,4,2,3
ENSG00000275942.1|ENSG00000275942,1,1,1,1,1,1,1,1
ENSG00000276991.1|ENSG00000276991,1,1,1,1,1,1,1,1
ENSG00000223704.2|LINC01422,96,61,75,18,51,33,37,64
ENSG00000231369.1|RPL15P22,0,2,0,3,12,0,19,17
ENSG00000235271.6|ENSG00000235271,4,4,0,0,10,0,0,0
ENSG00000279440.1|ENSG00000279440,12,16,12,0,2,8,5,2
ENSG00000236858.2|ENSG00000236858,5,3,0,0,0,0,0,0
ENSG00000280025.1|ENSG00000280025,5,1,0,0,0,0,3,0
ENSG00000231405.1|ENSG00000231405,0,6,0,4,0,0,0,5
ENSG00000223726.1|ENSG00000223726,0,0,0,0,0,0,0,1
ENSG00000226741.2|LINC02554,23,23,5,0,0,3,8,6
ENSG00000180957.19|PITPNB,1758,1931,2025,651,5651,4969,5854,6629
ENSG00000235954.9|TTC28-AS1,1515,1492,1399,569,2133,2010,2605,2947
ENSG00000100154.15|TTC28,4411,4804,4650,1589,11326,9293,8066,8921
ENSG00000239249.3|RN7SL757P,0,0,0,0,2,0,0,0
ENSG00000201209.1|SNORD42,0,0,0,0,0,0,0,0
ENSG00000199797.1|Y_RNA,0,0,0,0,0,0,0,0
ENSG00000276162.1|MIR5739,0,0,0,1,0,1,0,0
ENSG00000266503.2|RN7SL162P,0,0,0,0,0,0,0,0
ENSG00000169184.7|MN1,3699,4155,2988,917,10037,10471,8773,9142
ENSG00000277460.1|ENSG00000277460,1,1,1,1,1,1,1,1
ENSG00000264073.1|MIR3199-1,1,0,0,0,0,0,0,0
ENSG00000283225.1|MIR3199-2,1,1,0,0,0,0,0,0
ENSG00000276150.1|ENSG00000276150,1,3,1,1,3,3,1,2
ENSG00000274342.1|ENSG00000274342,1,1,1,1,1,1,1,1
ENSG00000276675.1|ENSG00000276675,1,1,1,1,1,0,1,0
ENSG00000183765.24|CHEK2,72,56,86,30,373,288,324,315
ENSG00000159873.10|CCDC117,3067,3297,3939,1422,4218,3302,4063,4507
ENSG00000100219.17|XBP1,4416,4575,3755,1667,9598,8358,8634,10001
ENSG00000226471.7|ENSG00000226471,26,39,38,15,56,69,48,66
ENSG00000235786.1|ZNRF3-IT1,0,0,0,0,4,0,0,5
ENSG00000177993.3|ZNRF3-AS1,0,0,0,0,0,0,0,3
ENSG00000226772.1|ENSG00000226772,0,0,7,0,16,0,6,0
ENSG00000251952.1|RNU6-1219P,0,0,0,0,0,0,0,2
ENSG00000182944.18|EWSR1,10024,11574,12085,3586,11840,10931,10904,12166
ENSG00000185340.16|GAS2L1,357,459,570,187,583,551,634,646
ENSG00000100280.17|AP1B1,1549,1906,2089,565,5360,5100,4774,5286
ENSG00000280968.1|ENSG00000280968,0,0,0,0,3,6,5,0
ENSG00000239127.1|SNORD125,0,0,0,0,1,1,1,2
ENSG00000285697.2|ENSG00000285697,0,0,0,0,0,0,0,0
ENSG00000278292.1|RFPL4AP6,0,0,0,0,0,0,0,0
ENSG00000225465.10|RFPL1S,648,733,1021,318,963,896,1649,1702
ENSG00000282816.1|ENSG00000282816,0,1,1,1,0,1,0,0
ENSG00000234208.1|ENSG00000234208,0,1,0,0,1,4,1,2
ENSG00000100209.11|HSCB,366,335,421,107,465,481,376,412
ENSG00000272858.1|ENSG00000272858,4,0,6,2,6,7,4,15
ENSG00000224256.1|ENSG00000224256,2,0,0,0,0,0,0,5
ENSG00000183579.16|ZNRF3,1237,1362,1649,533,1652,1547,1290,1367
ENSG00000100249.5|C22orf31,20,27,16,0,38,35,0,11
ENSG00000183762.13|KREMEN1,14424,17607,19797,6073,10627,9025,9169,9806
ENSG00000200871.1|RNU6-810P,2,1,0,0,2,0,2,0
ENSG00000186998.16|EMID1,808,1056,1049,280,803,971,1158,1350
ENSG00000100263.14|RHBDD3,317,390,432,138,1064,906,1051,1113
ENSG00000237015.1|ENSG00000237015,28,35,46,11,53,42,49,40
ENSG00000100276.10|RASL10A,43,45,71,13,69,89,227,318
ENSG00000273216.1|ENSG00000273216,2,0,0,0,4,5,0,0
ENSG00000290778.1|ENSG00000290778,8,0,0,0,8,5,2,0
ENSG00000242156.1|ENSG00000242156,4,4,3,0,29,55,52,51
ENSG00000128250.5|RFPL1,66,105,105,51,1,1,1,6
ENSG00000100285.10|NEFH,411,492,1026,227,903,634,817,791
ENSG00000100296.14|THOC5,593,880,879,236,2844,2370,2221,2375
ENSG00000184117.12|NIPSNAP1,5590,6326,5931,1780,13508,13485,18038,20534
ENSG00000186575.19|NF2,3388,3976,4655,1372,4586,4236,4309,4081
ENSG00000233010.1|RPEP4,0,6,5,0,0,0,7,9
ENSG00000232396.2|CABP7-DT,0,0,7,0,15,12,0,0
ENSG00000200976.1|Y_RNA,0,0,0,0,1,0,3,1
ENSG00000100314.4|CABP7,261,353,240,68,196,221,124,104
ENSG00000100319.13|ZMAT5,361,392,451,148,730,778,702,812
ENSG00000287967.1|ENSG00000287967,76,89,83,31,14,9,38,23
ENSG00000184076.13|UQCR10,2630,3156,2997,951,2224,2616,2510,2939
ENSG00000100325.15|ASCC2,331,413,611,164,1749,1598,1753,1627
ENSG00000207455.1|RNU6-331P,0,0,0,0,0,0,1,0
ENSG00000275818.1|MIR6818,0,0,1,0,0,0,0,0
ENSG00000227117.6|HORMAD2-AS1,0,0,2,0,0,0,1,0
ENSG00000227201.2|CNN2P1,0,0,0,0,3,0,0,1
ENSG00000100330.16|MTMR3,7776,8390,9667,3062,9241,7565,7577,8066
ENSG00000279159.1|ENSG00000279159,381,321,430,133,1622,1139,1176,1224
ENSG00000232530.1|LIF-AS1,0,0,1,0,0,0,0,0
ENSG00000128342.5|LIF,85,76,239,56,499,444,363,294
ENSG00000268812.3|LIF-AS2,7,11,9,3,9,17,12,0
ENSG00000279699.1|ENSG00000279699,5,5,18,2,48,36,21,29
ENSG00000248751.6|ENSG00000248751,0,0,0,0,0,60,0,134
ENSG00000099992.16|TBC1D10A,249,318,367,102,1183,1196,1217,1076
ENSG00000100003.18|SEC14L2,321,373,479,161,692,668,632,546
ENSG00000249590.7|ENSG00000249590,0,0,0,0,0,0,0,0
ENSG00000272689.1|ENSG00000272689,0,2,0,0,8,6,3,7
ENSG00000239282.8|CASTOR1,95,117,180,58,503,408,472,476
ENSG00000099995.19|SF3A1,2022,2246,2377,731,8746,7163,7474,7824
ENSG00000187860.11|CCDC157,374,470,588,157,461,344,355,412
ENSG00000099999.15|RNF215,634,814,813,245,3250,3323,3064,3841
ENSG00000273350.1|ENSG00000273350,5,11,3,0,10,6,4,13
ENSG00000222915.1|RNU6-564P,1,4,2,2,3,0,3,4
ENSG00000242114.6|MTFP1,307,241,299,109,1086,878,572,498
ENSG00000273428.4|ENSG00000273428,0,0,8,0,7,6,0,0
ENSG00000100012.12|SEC14L3,0,0,0,0,14,5,0,0
ENSG00000181123.8|ENSG00000181123,0,0,0,0,0,0,0,0
ENSG00000214161.3|SDC4P,0,0,2,0,0,0,0,0
ENSG00000133488.15|SEC14L4,18,11,6,5,39,0,9,16
ENSG00000214491.9|SEC14L6,98,93,83,19,160,149,204,223
ENSG00000225774.2|SIRPAP1,16,17,7,5,17,26,11,19
ENSG00000128242.13|GAL3ST1,84,68,99,33,175,208,202,252
ENSG00000100029.18|PES1,835,977,891,245,3731,3274,2640,2657
ENSG00000223831.1|ENSG00000223831,0,0,0,0,0,0,0,0
ENSG00000185339.10|TCN2,602,795,699,231,834,834,746,720
ENSG00000167065.14|DUSP18,220,250,236,67,841,874,896,916
ENSG00000288153.1|ENSG00000288153,0,0,0,0,0,0,0,0
ENSG00000184792.16|OSBP2,774,758,964,291,945,951,758,868
ENSG00000264661.3|MIR3200,0,0,0,0,0,0,0,0
ENSG00000269972.1|ENSG00000269972,0,0,0,0,0,0,0,0
ENSG00000278920.1|ENSG00000278920,0,4,1,1,2,1,8,1
ENSG00000240186.3|RN7SL633P,0,0,0,0,0,0,0,0
ENSG00000183963.19|SMTN,767,778,1138,320,817,691,1285,1409
ENSG00000235573.2|ENSG00000235573,0,0,2,0,0,0,0,2
ENSG00000185133.14|INPP5J,899,908,815,277,1037,943,1258,1220
ENSG00000100036.13|SLC35E4,725,1006,848,284,585,569,587,763
ENSG00000250318.1|RPL13AP26,52,44,54,16,165,135,114,100
ENSG00000237977.1|EIF4HP2,50,15,38,20,45,28,39,42
ENSG00000235989.4|MORC2-AS1,16,25,43,14,11,6,11,0
ENSG00000133422.14|MORC2,1379,1437,1613,525,5052,4214,5192,5350
ENSG00000253352.10|TUG1,23771,23544,22940,7144,25661,20333,25186,26900
ENSG00000276664.1|ENSG00000276664,1,1,1,1,1,1,1,1
ENSG00000276057.1|ENSG00000276057,1,1,1,1,1,1,1,1
ENSG00000276965.1|ENSG00000276965,1,1,1,1,1,1,3,1
ENSG00000275307.1|ENSG00000275307,20,19,19,6,21,17,25,25
ENSG00000269987.1|ENSG00000269987,1,2,2,1,0,0,0,0
ENSG00000273387.1|ENSG00000273387,10,14,9,2,30,11,10,53
ENSG00000198832.11|SELENOM,167,200,224,66,764,725,1177,1343
ENSG00000100078.4|PLA2G3,26,37,63,11,65,91,125,135
ENSG00000199695.1|RNU6-1128P,0,0,0,0,0,0,0,0
ENSG00000202019.1|Y_RNA,0,0,0,0,1,0,0,0
ENSG00000206615.1|RNU6-338P,0,0,0,0,0,0,0,0
ENSG00000184708.18|EIF4ENIF1,1320,1480,1469,512,3714,3100,3498,3828
ENSG00000199248.1|RNU6-28P,0,0,0,0,1,2,1,1
ENSG00000198089.16|SFI1,1096,1190,1537,409,1597,1360,1307,1532
ENSG00000185721.13|DRG1,2090,2248,2397,679,2460,2244,2766,2977
ENSG00000233733.1|H2AZP6,0,0,2,0,0,0,0,0
ENSG00000241878.12|PISD,1118,1411,1325,434,3903,3209,4102,4530
ENSG00000100150.20|DEPDC5,774,907,1081,328,1234,1014,1090,1001
ENSG00000285404.1|ENSG00000285404,0,0,0,0,0,0,0,0
ENSG00000242251.3|RN7SL20P,0,0,1,0,0,0,0,0
ENSG00000236132.1|ENSG00000236132,0,0,0,0,0,0,0,0
ENSG00000227813.1|ENSG00000227813,0,0,2,0,0,0,0,0
ENSG00000128254.16|YWHAH-AS1,37,41,52,3,134,59,105,85
ENSG00000227519.1|ENSG00000227519,0,0,0,0,0,0,0,0
ENSG00000230866.2|LINC02558,0,0,0,0,0,0,3,0
ENSG00000240647.3|RN7SL305P,0,0,0,0,0,0,0,0
ENSG00000138942.17|RNF185,2844,3135,3093,962,2750,2244,3156,3161
ENSG00000254835.1|RNF185-AS1,1,1,1,1,0,0,0,0
ENSG00000182541.18|LIMK2,4183,4785,4775,1371,4251,4260,4590,4794
ENSG00000100100.13|PIK3IP1,814,988,709,254,2335,2462,3947,4690
ENSG00000228839.5|PIK3IP1-DT,24,29,44,20,43,31,70,90
ENSG00000212542.1|RNA5SP496,4,0,4,1,3,0,0,3
ENSG00000100105.18|PATZ1,2079,2519,2528,725,5934,5488,6268,7151
ENSG00000213888.3|LINC01521,257,347,344,134,315,326,273,260
ENSG00000240591.2|ENSG00000240591,303,216,275,78,183,95,88,118
ENSG00000287817.1|ENSG00000287817,23,30,24,4,40,47,29,38
ENSG00000229169.1|ENSG00000229169,2,0,0,0,0,0,0,0
ENSG00000214093.3|ENSG00000214093,2,5,0,3,25,14,14,12
ENSG00000284082.1|MIR7109,1,2,2,2,1,5,5,11
ENSG00000183530.14|PRR14L,2530,2363,2886,807,9087,7581,8921,8989
ENSG00000252909.1|RNU6-201P,1,0,0,0,0,1,0,0
ENSG00000128245.15|YWHAH,16232,18015,20078,6356,15808,15152,22115,25891
ENSG00000232346.1|ENSG00000232346,161,179,52,13,46,75,444,475
ENSG00000100170.10|SLC5A1,0,5,4,0,0,0,0,11
ENSG00000290475.1|AP1B1P1,0,0,0,0,0,0,0,0
ENSG00000237439.1|ENSG00000237439,0,0,0,0,0,0,0,0
ENSG00000234479.3|AP1B1P1,0,0,0,0,0,0,0,0
ENSG00000239674.2|ENSG00000239674,0,3,0,0,0,0,0,5
ENSG00000230120.1|ENSG00000230120,0,0,0,0,0,0,0,0
ENSG00000275656.1|ENSG00000275656,0,0,0,0,0,0,0,0
ENSG00000128253.16|RFPL2,36,26,41,25,91,81,81,105
ENSG00000100191.6|SLC5A4,0,0,10,0,14,0,16,13
ENSG00000289873.1|ENSG00000289873,0,0,0,0,3,0,0,0
ENSG00000234626.2|ENSG00000234626,0,0,0,0,4,0,0,0
ENSG00000128276.10|RFPL3,50,49,37,22,7,10,5,10
ENSG00000271093.1|IGLCOR22-2,0,3,0,0,0,1,0,0
ENSG00000274170.1|ENSG00000274170,0,1,5,1,0,0,0,0
ENSG00000184459.10|BPIFC,0,0,0,0,0,3,0,0
ENSG00000100225.18|FBXO7,4204,4846,4116,1366,5883,5042,4851,5495
ENSG00000236054.1|SYN3-AS1,0,0,0,0,0,2,0,0
ENSG00000251890.1|RNA5SP497,0,0,0,0,2,0,0,0
